ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
203855761,Photo,Rufous-tailed Jacamar,Galbula ruficauda,,Don Danko,2020-01-21,2020,1,21,1309,Colombia,CO-MAG,Magdalena,,CO-El Zaino—Hotel Barranquero,11.2734090,-73.9189180,"",,Unspecified,"","",,,,,,,S63642942,"",,,,,Galbula ruficauda,rutjac1,Species,10285,,5.00,51,,2791,4187
40505401,Photo,"Nelson's Sparrow",Ammospiza nelsoni,,Luke Seitz,2014-02-01,2014,2,1,1348,United States,US-MA-001,Massachusetts,Barnstable,"Fort Hill, Eastham",41.8187920,-69.9644995,"",,Unspecified,"","",,,,,,,S16757326,"",,,,"High count; many photos; one likely sub; the rest appeared to be interior including 1-2 very bright individuals",Ammospiza nelsoni,nstspa,Species,32703,,5.00,51,,2215,3383
60476061,Photo,Black Tern,Chlidonias niger,,Ryan Shaw,2010-06-06,2010,6,6,1130,United States,US-WA-047,Washington,Okanogan,Okanogan Highlands--Beaver Lake,48.8526303,-118.9745522,"",,Unspecified,"","",,,,,,,S6606561,"",,,,,Chlidonias niger,blkter,Species,6664,,4.83,145,,800,1200
321219711,Photo,Brown-throated Sunbird,Anthreptes malacensis,,Natthaphat Chotjuckdikul,2021-03-21,2021,3,21,958,Thailand,TH-12,Nonthaburi,,Farmily Café,13.9197680,100.4462180,Adult Male,Foraging or Eating,Unspecified,"","",,,,,,,S83866992,"",,,,,Anthreptes malacensis,pltsun2,Species,29647,,4.92,77,Habitat,2000,3000
318468461,Photo,Lesser Scaup,Aythya affinis,,Brad Imhoff,2021-03-20,2021,3,20,752,United States,US-OH-089,Ohio,Licking,Buckeye Lake (Licking Co.),39.9335322,-82.4561477,"",,Unspecified,"","",,,,,,,S83724553,"",,,,,Aythya affinis,lessca,Species,661,,4.92,77,,1445,2166
203368091,Photo,Gray-lored Broadbill,Serilophus rubropygius,,Vincent Wang,2020-01-09,2020,1,9,825,China,CN-53,Yunnan,,石梯村 (Shiti Village),24.4760638,97.5843317,"",,Unspecified,"","",,,,,,,S63212910,"",,,,,Serilophus rubropygius,sibbro2,Species,13029,,4.92,77,,1800,2700
269597441,Photo,Peregrine Falcon,Falco peregrinus,,Kyle Tansley,2020-10-09,2020,10,9,1745,United States,US-VT-007,Vermont,Chittenden,Lone Rock Point / North Beach,44.4910591,-73.2469056,"",,Unspecified,"","",,,,,,,S74618610,"",,,,,Falco peregrinus,perfal,Species,11875,,4.89,88,,2667,4000
457283311,Photo,Purple Martin,Progne subis,,Matthew Dolkart,2022-06-06,2022,6,6,1700,United States,US-IL-031,Illinois,Cook,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",41.9633833,-87.6344204,"",,Unspecified,"","",,,,,,,S112347286,"",,,,,Progne subis,purmar,Species,23666,,4.87,102,,1615,2422
400030051,Photo,Collared Redstart,Myioborus torquatus,,Mason Maron,2021-12-28,2021,12,28,1247,Costa Rica,CR-P,Puntarenas,,Reserva Biológica Bosque Nuboso Monteverde,10.3026404,-84.7956911,Adult – 1,,Unspecified,"","",,,,,,,S99599216,"",,,,,Myioborus torquatus,colred1,Species,33835,,4.87,109,,2702,4803
568585821,Photo,Piping Plover,Charadrius melodus,,Ben  Lucking,2023-05-07,2023,5,7,642,Canada,CA-ON-TO,Ontario,Toronto,Toronto--Toronto Islands,43.6165143,-79.3821734,"",,Unspecified,"","",,,,,,,S136548423,"",,,,"Continuing, will add photos",Charadrius melodus,pipplo,Species,5807,,4.97,59,,2248,3372
343902391,Photo,Buff-sided Robin,Poecilodryas cerviniventris,,David Irving,2021-05-27,2021,5,27,1400,Australia,AU-NT-VIC,Northern Territory,Victoria-Daly,Timber Creek Caravan Park,-15.6611910,130.4817867,Adult Male – 1,"",Unspecified,"","",,,,,,,S89307390,"",,,Hawking for insects along with the female which was nearby.,,Poecilodryas cerviniventris,busrob1,Species,21442,,4.97,59,Habitat,3648,5472
186093711,Photo,Carpentarian Grasswren,Amytornis dorotheae,,Laurie Ross | Tracks Birding & Photography Tours,2019-11-05,2019,11,5,619,Australia,AU-QLD-MOU,Queensland,Mount Isa,Gunpowder Road (Permission Required),-20.3873210,139.3493290,"",,Unspecified,"","",,,,,,,S61186360,"",,,,,Amytornis dorotheae,cargra2,Species,17286,,4.89,85,,1000,1500
608406134,Photo,American Flamingo,Phoenicopterus ruber,,Matt Felperin,2023-08-30,2023,8,30,1611,United States,US-FL-103,Florida,Pinellas,Fred Howard County Park,28.1532114,-82.7937412,"",,Unspecified,"","",,,,,,,S148573549,"",,,,"Beautiful! Blew in from Hurricane Idelia. Large pink long necked filter feeding waders. Continuing, Counted by ones, feeding and resting just off the SE beach. A few immature birds mixed in. Photos",Phoenicopterus ruber,grefla2,Species,1787,,4.89,93,,2271,3404
337510681,Photo,Nashville Warbler,Leiothlypis ruficapilla,,Brad Imhoff,2021-05-12,2021,5,12,1712,United States,US-OH-089,Ohio,Licking,Infirmary Mound Park,40.0234743,-82.5209667,"",,Unspecified,"","",,,,,,,S87937318,"",,,,,Leiothlypis ruficapilla,naswar,Species,33454,,4.90,84,,1347,2020
44486871,Photo,Speckled Nightingale-Thrush,Catharus maculatus,,Andrew Spencer,2013-09-24,2013,9,24,0,Ecuador,EC-P,Pichincha,,Milpe Bird Sanctuary,0.0333270,-78.8684510,Adult,,Unspecified,"","",,,,,,,S33455792,"",,,,,Catharus maculatus,sponit2,Species,27843,,4.84,123,,3252,4980
100543101,Photo,Painted Bunting,Passerina ciris,,Luke Seitz,2018-05-06,2018,5,6,1021,United States,US-GA-127,Georgia,Glynn,Little Saint Simons Island--Lodge Area,31.2609860,-81.3019600,"",,Unspecified,"","",,,,,,,S45370261,"",,,,,Passerina ciris,paibun,Species,34074,,4.91,77,,2767,4128
299616491,Photo,Bearded Vulture,Gypaetus barbatus,,Marc Gálvez,2021-01-19,2021,1,19,1200,Spain,ES-CT-LD,Cataluña,Lleida,El Codó,42.3018078,0.9065941,"",,Unspecified,"","",,,,,,,S79585100,"",,,,,Gypaetus barbatus,lammer1,Species,7668,,4.90,82,,2841,4264
439575581,Photo,Hudsonian Godwit,Limosa haemastica,,Dorian Anderson,2021-12-23,2021,12,23,1900,Chile,CL-LL-ANC,Los Lagos,Ancud,Manao,-41.8817235,-73.5342005,"",,Unspecified,"","",,,,,,,S99349516,"",,,,,Limosa haemastica,hudgod,Species,6015,,4.91,81,,2993,4487
56732651,Photo,Wood Thrush,Hylocichla mustelina,,John Petruzzi,2017-05-03,2017,5,3,1100,United States,US-OH-099,Ohio,Mahoning,Mill Creek Wildlife Sanctuary (restricted access),40.9738798,-80.6971765,"",,Unspecified,"","",,,,,,,S36528795,"",,,,,Hylocichla mustelina,woothr,Species,27880,,4.91,81,,2084,3126
428622231,Photo,White-breasted Nuthatch,Sitta carolinensis,,Rebecca Maier,2021-10-11,2021,10,11,1400,Canada,CA-ON-LM,Ontario,Lambton,Pinery PP--Visitor Centre,43.2503293,-81.8494964,"",,Unspecified,"","",,,,,,,S96006970,"",,,,,Sitta carolinensis,whbnut,Species,26436,,4.93,69,,4000,6000
427328061,Photo,Snowy Plover,Anarhynchus nivosus,,Grigory Heaton,2022-03-20,2022,3,20,1615,United States,US-CA-037,California,Los Angeles,Malibu Lagoon--State Beach including Lagoon,34.0333857,-118.6822987,Adult – 1,,Unspecified,"","",,,,,,,S105275987,"",,,,,Anarhynchus nivosus,snoplo5,Species,5907,,4.93,69,,3819,5729
402032781,Photo,Greater Roadrunner,Geococcyx californianus,,Jory Teltser,2021-12-29,2021,12,29,1245,United States,US-CA-065,California,Riverside,The Corridor,33.8315320,-116.5461700,"",,Unspecified,"","",,,,,,,S99649857,"",,,,What a savage,Geococcyx californianus,greroa,Species,3037,,4.93,69,,3117,4675
317182901,Photo,Tibetan Sand-Plover,Anarhynchus atrifrons,,Kuzey Cem Kulaçoğlu,2021-03-14,2021,3,14,806,Türkiye,TR-31,Hatay,,Milleyha ve sahil şeridi,36.0654806,35.9547549,"",,Unspecified,"","",,,,,,,S83366419,"",,,,"Same bird, incredible views",Anarhynchus atrifrons,lessap1,Species,5877,,4.93,69,,1080,1920
298857961,Photo,Greater White-fronted Goose,Anser albifrons,,Gautam Apte,2021-01-17,2021,1,17,1425,United States,US-NJ-003,New Jersey,Bergen,Glen Rock Duck Pond,40.9605760,-74.1081010,"",,Unspecified,"","",,,,,,,S79435148,"",,,,"Continuing, photos point blank",Anser albifrons,gwfgoo,Species,271,,4.93,69,,2543,3964
259803421,Photo,Olive-sided Flycatcher,Contopus cooperi,,Evan Lipton,2020-09-02,2020,9,2,700,United States,US-CA-075,California,San Francisco,"Southeast Farallon Island (Farallon Islands NWR, restricted access)",37.6985200,-123.0027890,"",,Unspecified,"","",,,,,,,S73123160,"",,,,,Contopus cooperi,olsfly,Species,16581,,4.93,69,,2277,3415
146726211,Photo,Groove-billed Ani,Crotophaga sulcirostris,,David McQuade,2019-03-22,2019,3,22,1241,United States,US-TX-215,Texas,Hidalgo,Estero Llano Grande SP--Tropical Zone,26.1243860,-97.9585648,"",,Unspecified,"","",,,,,,,S54104978,"",,,,,Crotophaga sulcirostris,grbani,Species,3026,,4.93,69,,2747,4120
422763931,Photo,California Gnatcatcher,Polioptila californica,,Marky Mutchler,2022-03-06,2022,3,6,723,United States,US-CA-037,California,Los Angeles,Frank G. Bonelli RP/Puddingstone Reservoir and vicinity,34.0870104,-117.8050125,"",,Unspecified,"","",,,,,,,S104312440,"",,,,"Continuing on Kiko’s Trail. Actively calling (mewing calls) and seen well.  A second bird heard and eventually seen at the same time, but not on Kikos. Across the road in similar habitat.",Polioptila californica,calgna,Species,26683,,4.89,87,,2649,4636
431614001,Photo,Marbled Godwit,Limosa fedoa,,Ryan Sanderson,2021-09-28,2021,9,28,1615,United States,US-CA-073,California,San Diego,Hotel del Coronado & beach,32.6790278,-117.1796072,Adult – 1,,Unspecified,"","",,,,,,,S95320071,"",,,,,Limosa fedoa,margod,Species,6018,,4.89,91,,3226,4836
211499261,Photo,Royal Tern,Thalasseus maximus,,Dorian Anderson,2020-02-12,2020,2,12,730,United States,US-CA-073,California,San Diego,Point La Jolla--seawatch,32.8508867,-117.2735862,"",Flying,Unspecified,"","",,,,,,,S64435134,"",,,,,Thalasseus maximus,royter1,Species,6725,,4.89,91,"",2736,2189
610670371,Photo,Long-tailed Duck,Clangula hyemalis,,Marcin Dyduch,2023-11-02,2023,11,2,914,Poland,PL-PM,Pomorskie,,Rewa Beach,54.6370433,18.5151908,Adult Male – 1,,Unspecified,"","",,,,,,,S153594388,"",,,,,Clangula hyemalis,lotduc,Species,700,,4.90,88,,1067,1600
443287271,Photo,Pine Warbler,Setophaga pinus,,Ben  Lucking,2022-04-22,2022,4,22,733,United States,US-IL-121,Illinois,Marion,Stephen A. Forbes State Park,38.7123041,-88.7530518,"",,Unspecified,"","",,,,,,,S107697515,"",,,,Likely more,Setophaga pinus,pinwar,Species,33616,,4.90,88,,3031,4547
432013291,Photo,Pied-billed Grebe,Podilymbus podiceps,,Bryan Calk,2022-03-20,2022,3,20,920,United States,US-NM-001,New Mexico,Bernalillo,ABQ BioPark--Tingley Lagoon,35.0864029,-106.6737442,"",,Unspecified,"","",,,,,,,S105974339,"",,,,,Podilymbus podiceps,pibgre,Species,1831,,4.90,88,,2683,4769
561845751,Photo,Greater Antillean Elaenia,Elaenia fallax,,Patrick Maurice,2023-03-22,2023,3,22,959,Jamaica,JM-03,Saint Thomas,,Road to whitfield hall from jays place,18.0332430,-76.6206220,"",,Unspecified,"","",,,,,,,S131544595,"",,,,,Elaenia fallax,graela1,Species,16433,,4.97,58,,3333,4994
531997701,Photo,Eurasian Eagle-Owl,Bubo bubo,,Daniel López-Velasco | Ornis Birding Expeditions,2022-01-25,2022,1,25,0,Spain,ES-EX-CC,Extremadura,Cáceres,Monfragüe PN--General (use specific hotspots if possible),39.8286187,-6.0027262,"",,Unspecified,"","",,,,,,,S127705707,"",,,,,Bubo bubo,eueowl1,Species,8737,,4.97,58,,2228,3342
522181311,Photo,Rose-bellied Bunting,Passerina rositae,,Patrick Maurice,,,,,,Mexico,MX-CHP-010,Chiapas,Arriaga,,,,"",,Unspecified,"","",,,,,,,,"",,,,,Passerina rositae,robbun1,Species,34064,,4.97,58,,1718,2406
501464661,Photo,Blue-winged Teal x Northern Shoveler (hybrid),Spatula discors x clypeata,,Matt Misewicz,2022-11-07,2022,11,7,610,United States,US-MI-065,Michigan,Ingham,Inter-Urban Pathway,42.7408485,-84.4336773,"",,Unspecified,"","",,,,,,,S122013224,"",,,,Pics attached. Great looking drake nearly displaying 50% of each species.,Spatula discors x clypeata,x00629,Hybrid,476,,4.97,58,,3186,4776
435686701,Photo,Jungle Nightjar,Caprimulgus indicus,,Tim Avery,2022-03-20,2022,3,20,521,India,IN-MH-PU,Maharashtra,Pune,Bhimashankar WLS,19.0769413,73.5334682,"",,Unspecified,"","",,,,,,,S105196004,"",,,,"Saw 2, + 5 other audibles. Exact count over 3km drive",Caprimulgus indicus,grynig2,Species,3647,,4.97,58,,1296,2000
325692831,Photo,Black Turnstone,Arenaria melanocephala,,Aidan Brubaker,2021-03-30,2021,3,30,716,United States,US-CA-079,California,San Luis Obispo,Morro Strand State Beach,35.3982858,-120.8678892,"",,Unspecified,"","",,,,,,,S84403333,"",,,,,Arenaria melanocephala,blktur,Species,6128,,4.97,58,,3397,4803
299840331,Photo,Chatham Albatross,Thalassarche eremita,,Michael Stubblefield,2014-11-24,2014,11,24,600,New Zealand,NZ-CI,Chatham Islands,,"Chatham Islands, The Pyramid -- Offshore",-44.4320000,-176.2369000,Adult,"Flying; Foraging or Eating",Unspecified,"","",,,,,,,S63184551,"",,,"Chatham Albatross (Thalassarche eremita), adult  foraging near the Pyramid off the Chatham Islands, New Zealand.",,Thalassarche eremita,shyalb2,Species,6844,,4.97,58,Habitat,2850,4275
170415671,Photo,Caspian Tern,Hydroprogne caspia,,Darren Clark,2019-07-29,2019,7,29,1330,United States,US-ID-051,Idaho,Jefferson,Market Lake WMA--General,43.7808238,-112.1461630,"",,Unspecified,"","",,,,,,,S58551700,"",,,,,Hydroprogne caspia,caster1,Species,6657,,4.97,58,,1907,2860
31703301,Photo,Painted Bunting,Passerina ciris,,Ian Davies,2014-01-05,2014,1,5,720,Mexico,MX-ROO-008,Quintana Roo,Solidaridad,Puerto Aventuras--southern forest,20.4981010,-87.2347700,Adult Male,,Unspecified,"","",,,,,,,S16304904,"",,,,,Passerina ciris,paibun,Species,34074,,4.86,111,,2682,4552
385777011,Photo,Violet-bellied Hummingbird,Chlorestes julie,,Brandon Nidiffer,2021-08-05,2021,8,5,1000,Ecuador,EC-O,El Oro,,Reserva Buenaventura--Umbrellabird Lodge and lower road,-3.6539530,-79.7680280,Adult Male – 1,,Unspecified,"","",,,,,,,S92803093,"",,,,,Chlorestes julie,vibhum1,Species,5173,,4.94,66,,1465,2198
328134901,Photo,Lesser Scaup,Aythya affinis,,Frédérick Lelièvre,2021-04-18,2021,4,18,825,Canada,CA-QC-QU,Quebec,Québec,Base de plein air de Ste-Foy,46.7906725,-71.3303447,Adult Female – 1,,Unspecified,"","",,,,,,,S85805470,"",,,,,Aythya affinis,lessca,Species,661,,4.94,66,,2560,3840
423090201,Photo,"Buller's Albatross",Thalassarche bulleri,,Dorian Anderson,2021-12-11,2021,12,11,1110,Chile,CL-VS-VAL,Valparaíso,Valparaíso,Valparaíso--Pelágico,-33.0008897,-71.9479179,Adult – 1,,Unspecified,"","",,,,,,,S98750515,"",,,,,Thalassarche bulleri,bulalb2,Species,6837,,4.89,84,,5464,4371
276963071,Photo,Prairie Falcon,Falco mexicanus,,Bob Bowhay,2020-11-02,2020,11,2,1020,Canada,CA-AB-EL,Alberta,Edmonton,"Alberta 613, Gwynne, Alberta, CA (52.96, -113.357)",52.9598494,-113.3566922,Juvenile – 1,Flying,Unspecified,"","",,,,,,,S75743581,"",,,Orbital skin and cere are blue indicating juvenile bird.,,Falco mexicanus,prafal,Species,11899,,4.89,84,"",1989,2983
179056551,Photo,Green Hermit,Phaethornis guy,,fernando Burgalin Sequeria,2019-09-25,2019,9,25,742,Costa Rica,CR-SJ,San José,,"Parque Nacional Braulio Carrillo, Pococí CR-Limón (10,1617,-83,9380)",10.1616780,-83.9380390,Adult Female – 1,Foraging or Eating,Unspecified,"","",,,,,,,S60106892,"",,,,,Phaethornis guy,greher1,Species,4235,,4.88,98,"",1536,2048
319421001,Photo,Double-crested Cormorant,Nannopterum auritum,,Ronan Nicholson,2020-06-29,2020,6,29,1100,United States,US-UT-035,Utah,Salt Lake,Liberty Park,40.7432253,-111.8728888,Adult – 1,,Unspecified,"","",,,,,,,S70965516,"",,,,,Nannopterum auritum,doccor,Species,7253,,4.90,86,,3067,4601
252031671,Photo,Common Merganser,Mergus merganser,,Annie Lavoie,2020-07-25,2020,7,25,723,Canada,CA-QC-FS,Quebec,Le Fjord-du-Saguenay,"Saint-Félix d'Otis - Lac Otis",48.2903248,-70.6386942,"",,Unspecified,"","",,,,,,,S71802862,"",,,,,Mergus merganser,commer,Species,720,,4.85,109,,2285,3796
457888261,Photo,Black Falcon,Falco subniger,,Felix Watson,2022-04-12,2022,4,12,1534,Australia,AU-NSW-COB,New South Wales,Cobar,"Murrin Bridge Road, Euabalong",-33.1737302,146.3556966,"",,Unspecified,"","",,,,,,,S106842652,"",,,,,Falco subniger,blafal1,Species,11852,,4.87,112,,2513,3518
610265259,Photo,California Scrub-Jay,Aphelocoma californica,,Paul Fenwick,2023-10-22,2023,10,22,910,United States,US-CA-053,California,Monterey,US-CA-Carmel Valley Village-336 El Caminito Rd,36.4884780,-121.7212130,"",,Unspecified,"","",,,,,,,S152833781,"",,,,,Aphelocoma californica,cowscj1,Species,20908,,4.93,73,,1829,3048
564825561,Photo,Roseate Spoonbill,Platalea ajaja,,Alicia Ambers,2023-04-21,2023,4,21,639,United States,US-FL-099,Florida,Palm Beach,Loxahatchee NWR--Marsh Trail,26.4928139,-80.2168894,Adult Male – 1,Flying,Unspecified,"","",,,,,,,S134501518,"",,,,,Platalea ajaja,rosspo1,Species,7614,,4.93,73,Habitat,2869,4304
297589361,Photo,Australian Crake,Porzana fluminea,,Nik Mulconray,2021-01-14,2021,1,14,1800,Australia,AU-SA-ONK,South Australia,Onkaparinga,Onkaparinga River--Wetlands Loop Trail,-35.1589506,138.4878238,"",,Unspecified,"","",,,,,,,S79213946,"",,,,,Porzana fluminea,auscra1,Species,5430,,4.91,76,,2664,4440
279542841,Photo,Red-bellied Woodpecker,Melanerpes carolinus,,Ronan Nicholson,2020-11-08,2020,11,8,1120,United States,US-NC-021,North Carolina,Buncombe,Beaver Lake Bird Sanctuary,35.6334650,-82.5575200,Adult Female – 1,,Unspecified,"","",,,,,,,S76024371,"",,,,,Melanerpes carolinus,rebwoo,Species,10979,,4.91,76,,3143,4715
230787451,Photo,Cliff Swallow,Petrochelidon pyrrhonota,,Caleb Putnam,2020-04-30,2020,4,30,1353,United States,US-MI-081,Michigan,Kent,Caledonia WWTP (private appt. only- call 616-889-7937),42.8064027,-85.5076303,"",,Unspecified,"","",,,,,,,S68136553,"",,,,,Petrochelidon pyrrhonota,cliswa,Species,23861,,4.87,120,,2053,3736
467303691,Photo,Pied-billed Grebe,Podilymbus podiceps,,Michael Stremciuc,2022-07-13,2022,7,13,1405,United States,US-AZ-025,Arizona,Yavapai,Prescott--Goldwater Lakes,34.4981747,-112.4489737,"",,Unspecified,"","",,,,,,,S115050759,"",,,,,Podilymbus podiceps,pibgre,Species,1831,,4.87,102,,1280,1920
398030461,Photo,Golden-crowned Kinglet,Regulus satrapa,,Patrick Maurice,2021-12-12,2021,12,12,1154,United States,US-GA-111,Georgia,Fannin,Fannin Co. Park,34.9064342,-84.3418479,"",,Unspecified,"","",,,,,,,S98793652,"",,,,,Regulus satrapa,gockin,Species,26395,,4.88,91,,1708,2562
194131721,Photo,"LeConte's Sparrow",Ammospiza leconteii,,Jeremiah Trimble,2014-10-28,2014,10,28,901,United States,US-MA-017,Massachusetts,Middlesex,"Danehy Park, Cambridge",42.3892019,-71.1372900,"",,Unspecified,"","",,,,,,,S20362228,"",,,,"Mega: found by T. Spahr; refound by J. Lenihan;",Ammospiza leconteii,lecspa,Species,32692,,4.91,80,,1522,2400
429713991,Photo,Flammulated Flycatcher,Ramphotrigon flammulatum,,Phil Chaon,2022-03-23,2022,3,23,633,Mexico,MX-OAX-017,Oaxaca,Pochutla,PN Huatulco--Sendero Entrada Sur,15.7331305,-96.1636090,"",,Unspecified,"","",,,,,,,S105431420,"",,,,,Ramphotrigon flammulatum,flafly1,Species,16922,,4.92,73,,2576,3864
252480031,Photo,Sierra Madre Sparrow,Xenospiza baileyi,,Miguel Aguilar @birdnomad,2020-07-17,2020,7,17,758,Mexico,MX-DIF-012,Ciudad de México,Tlalpan,"Ejidos de Topilejo, Ciudad de México, MX (19.111, -99.204)",19.1108923,-99.2036609,Adult – 1,,Unspecified,"","",,,,,,,S71578831,"",,,,30m 1 en las rocas 45m 1 perchado en el pasto 0m 1 cantando en el pasto 80m 1 llamando en el pasto 30m 1 llamando entre el pasto 95m 1 cantando en el pasto,Xenospiza baileyi,simspa1,Species,32747,,4.92,73,,1944,3456
180569671,Photo,Swallow-tailed Gull,Creagrus furcatus,,Livia Santana,2019-08-05,2019,8,5,1513,Ecuador,EC-W,Galápagos,,San Cristóbal--La Lobería playa y acantilado,-0.9265877,-89.6118093,"",,Unspecified,"","",,,,,,,S58779680,"",,,,,Creagrus furcatus,swtgul1,Species,6406,,4.86,113,,2627,4278
36909271,Photo,Greater White-fronted Goose (Greenland),Anser albifrons flavirostris,,Ryan Schain,2010-12-13,2010,12,13,1120,United States,US-MA-025,Massachusetts,Suffolk,Franklin Field,42.2917865,-71.0846329,"",,Unspecified,"","",,,,,,,S7245126,"",,,,"**Rare, county bird; full adult; photos",Anser albifrons,gwfgoo1,Group,272,,4.85,123,,2678,4034
612315209,Photo,Costa Rican Pygmy-Owl,Glaucidium costaricanum,,Carlos Ulate,2023-12-16,2023,12,16,959,Costa Rica,CR-H,Heredia,,"Calle de la Asada Los Cartagos, Santa Barbara CR-Heredia",10.1495270,-84.1502040,"",,Unspecified,"","",,,,,,,S156497395,"",,,,,Glaucidium costaricanum,crpowl,Species,8813,,4.94,65,,1726,2301
503127261,Photo,Great Kiskadee,Pitangus sulphuratus,,Matt Mason,2022-11-08,2022,11,8,1350,United States,US-TX-061,Texas,Cameron,South Padre Is.--Birding and Nature Center,26.1374628,-97.1739367,"",,Unspecified,"","",,,,,,,S122107843,"",,,,,Pitangus sulphuratus,grekis,Species,17055,,4.94,65,,3685,4800
422526711,Photo,Red-capped Plover,Anarhynchus ruficapillus,,Terence Alexander,2021-12-12,2021,12,12,1523,Australia,AU-QLD-RED,Queensland,Redland,Wellington Point--Geoff Skinner Reserve,-27.4890165,153.2504338,"",,Unspecified,"","",,,,,,,S98775604,"",,,,,Anarhynchus ruficapillus,recplo1,Species,5906,,4.94,65,,1637,2455
419878981,Photo,Double-eyed Fig-Parrot,Cyclopsitta diophthalma,,JJ Harrison,2022-01-03,2022,1,3,654,Australia,AU-QLD-CAI,Queensland,Cairns,Les Davie Park (Cairns North),-16.9088644,145.7624589,"",,Unspecified,"","",,,,,,,S100072188,"",,,,,Cyclopsitta diophthalma,defpar1,Species,12290,,4.94,65,,2619,2619
385395461,Photo,Semipalmated Plover,Charadrius semipalmatus,,Terence Alexander,2021-10-31,2021,10,31,1504,Australia,AU-QLD-RED,Queensland,Redland,Wellington Point--Geoff Skinner Reserve,-27.4890165,153.2504338,"",,Unspecified,"","",,,,,,,S96919741,"",,,,"Certainly an awesome bird here. The bird has been ID'd by several respectable birders on the  Australian Social Media pages ( Australian Twitchers and South East Queensland Birders). There were three possible birds that included Little Ringed and Ringed Plover, the LR has an obvious eye-ring which this one does not have. The defining factor it seems is the white strip between the gape and the lores which is white. Also, notable and I will post a few clearer pictures in time is the extensive webbing in the toes. No plates in the ABID Guide but the consensus of the wider community of birders is a Semipalmated Plover. Please see images as reference",Charadrius semipalmatus,semplo,Species,5805,,4.94,65,,1609,2413
69257531,Photo,White-winged Scoter,Melanitta deglandi,,Samuel Paul Galick,2014-02-02,2014,2,2,1310,United States,US-NJ-009,New Jersey,Cape May,Avalon--7th St. Seawall (Avalon Seawatch 1993-2014),39.1096900,-74.7082530,"",,Unspecified,"","",,,,,,,S16768605,"",,,,,Melanitta deglandi,whwsco2,Species,690,,4.90,87,,2103,3154
176645701,Photo,Red-necked Phalarope,Phalaropus lobatus,,Darryl Ryan,2019-09-08,2019,9,8,827,Canada,CA-ON-OT,Ontario,Ottawa,Ottawa--Andrew Haydon Park,45.3504563,-75.8188820,"",,Unspecified,"","",,,,,,,S59604886,"",,,,Continuing bird,Phalaropus lobatus,renpha,Species,6086,,4.87,107,,3117,4675
226916191,Photo,"Barrow's Goldeneye",Bucephala islandica,,Blair Dudeck,2020-04-24,2020,4,24,1115,Canada,CA-BC-CX,British Columbia,Comox-Strathcona,"(49.736, -125.273)",49.7357972,-125.2730602,"",,Unspecified,"","",,,,,,,S67749000,"",,,,,Bucephala islandica,bargol,Species,707,,4.89,94,,2721,4082
251033631,Photo,European Roller,Coracias garrulus,,Marc Gálvez,2020-07-23,2020,7,23,752,Spain,ES-CT-LD,Cataluña,Lleida,Torreribera,41.6056109,0.6959152,Adult – 1,,Unspecified,"","",,,,,,,S71740243,"",,,,,Coracias garrulus,eurrol1,Species,10116,,4.90,84,,2739,4111
128025561,Photo,King Eider,Somateria spectabilis,,Jeremiah Trimble,2017-03-27,2017,3,27,1654,United States,US-MA-001,Massachusetts,Barnstable,Cape Cod Canal--Herring Run,41.7736001,-70.5601430,Adult Male,,Unspecified,"","",,,,,,,S35488760,"",,,,"Unusual; adult male; photos; Personal first Audio of this species in MA!",Somateria spectabilis,kineid,Species,674,,4.90,84,,1644,2407
403214091,Photo,Rockwarbler,Origma solitaria,,Cary Lewis,2022-01-02,2022,1,2,1320,Australia,AU-NSW-SHO,New South Wales,Shoalhaven,Morton National Park--Porters Creek Dam Road,-35.2450000,150.3397200,"",,Unspecified,"","",,,,,,,S100004984,"",,,,,Origma solitaria,rocwar1,Species,17969,,4.90,80,,2807,4210
89633311,Photo,Blue-headed Quail-Dove,Starnoenas cyanocephala,,Christoph Moning,2018-03-06,2018,3,6,632,Cuba,CU-04,Matanzas,,Refugio de Fauna Bermeja,22.1403577,-80.9643835,Adult,,Unspecified,"","",,,,,,,S43533992,"",,,,,Starnoenas cyanocephala,bhqdov1,Species,2323,,4.90,80,,2842,4540
276052251,Photo,Blue Jay,Cyanocitta cristata,,Brad Imhoff,2020-10-31,2020,10,31,745,United States,US-OH-089,Ohio,Licking,Pinetree Drive,40.0921976,-82.4813998,"",,Unspecified,"","",,,,,,,S75631636,"",,,,,Cyanocitta cristata,blujay,Species,20899,,4.89,91,,3179,4768
