ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
612612819,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Lynn Scarlett,2023-12-24,2023,12,24,730,United States,US-CA-083,California,Santa Barbara,Lake Los Carneros Park,34.4432200,-119.8497500,"",,Unspecified,"","",,,,,,,S157048441,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2437,2401
612610650,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,John Reynolds,2023-12-17,2023,12,17,1441,Spain,ES-CN-FVT,Canarias,Fuerteventura,Giniginamar--Pueblo,28.2028136,-14.0738233,"",,Unspecified,"","",,,,,,,S156537817,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2000,3000
612594947,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Luis Tárraga Cabrera,2023-12-24,2023,12,24,1048,Spain,ES-VC-AN,"Valenciana, Comunidad",Alicante,Les Rotes,38.8241780,0.1575120,"",,Unspecified,"","",,,,,,,S156996237,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2848,4272
612582081,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Gail  West,2023-12-23,2023,12,23,1430,United States,US-CA-001,California,Alameda,Shadow Cliffs Regional Park,37.6692148,-121.8406105,"",,Unspecified,"","",,,,,,,S156975946,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1484,2048
612581022,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,William Harmon,2023-12-23,2023,12,23,1411,United States,US-NM-031,New Mexico,McKinley,Mentmore Area,35.5132020,-108.8391490,"",,Unspecified,"","",,,,,,,S156968507,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1368,2052
612573977,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Emily Dunning,2023-12-23,2023,12,23,1500,United States,US-AZ-013,Arizona,Maricopa,Viewpoint RV & Golf Resort,33.4258130,-111.6437155,"",,Unspecified,"","",,,,,,,S156972634,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1265,1280
612500887,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Michael Onel,2023-12-21,2023,12,21,1501,Mexico,MX-ROO-001,Quintana Roo,Benito Juárez,Zona Hotelera de Cancún--Playa Delfines,21.0609434,-86.7788976,"",,Unspecified,"","",,,,,,,S156828756,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1872,2130
612485308,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Ken Ramsay,2023-12-20,2023,12,20,1355,United Kingdom,GB-SCT-RFW,Scotland,Renfrewshire,Lochwinnoch RSPB Reserve--Aird Meadow,55.7904295,-4.6158056,"",Foraging or Eating,Unspecified,"","",,,,,,,S156737780,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,"",2061,2748
612463470,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Rachel LeBlanc,2023-12-20,2023,12,20,935,United States,US-UT-049,Utah,Utah,Utah Lake Parkway Trail (North Shore),40.3622447,-111.8832118,"",,Unspecified,"","",,,,,,,S156770528,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1354,1697
612424163,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Michal Michal,2023-02-03,2023,2,3,0,Mexico,MX-ROO-008,Quintana Roo,Solidaridad,Grand Sirenis Riviera Maya Resort,20.4289834,-87.2976422,"",,Unspecified,"","",,,,,,,S141200462,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2716,4074
612401644,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Paolo Matteucci,2023-12-18,2023,12,18,910,United States,US-UT-053,Utah,Washington,Tonaquint Nature Center,37.0802517,-113.5999095,"",,Unspecified,"","",,,,,,,S156662386,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3456,4608
612365800,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Jeff Dillon,2023-12-17,2023,12,17,1019,United States,US-OR-041,Oregon,Lincoln,"stakeout White-winged Dove, Newport (2023)",44.6394990,-124.0571230,"",,Unspecified,"","",,,,,,,S156562337,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3000,4000
612364525,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Jun Tsuchiya,2023-05-08,2023,5,8,1559,United States,US-AZ-013,Arizona,Maricopa,Riparian Preserve at Gilbert Water Ranch,33.3614502,-111.7339478,"",,Unspecified,"","",,,,,,,S136712573,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3276,4915
612321564,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,John Finnian,2023-12-03,2023,12,3,850,India,IN-GJ-AH,Gujarat,Ahmedabad,"Nalsarovar Bird Sanctuary, Ahmedabad IN-GJ 22.81915, 72.04402",22.8191510,72.0440230,"",,Unspecified,"","",,,,,,,S155654890,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1783,2939
612258007,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Jorge Plaza,2023-12-15,2023,12,15,914,Spain,ES-MC,"Murcia, Región de",,"Carril Los Garcias, Murcia, Región de Murcia, ES (37,992, -1,148)",37.9919839,-1.1481651,"",,Unspecified,"","",,,,,,,S156339159,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3456,4608
612245373,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Jeffrey Gammon,2023-12-09,2023,12,9,1533,United States,US-FL-103,Florida,Pinellas,Northshore Park,27.7841316,-82.6243929,"",,Unspecified,"","",,,,,,,S156040296,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3203,4268
612237070,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Dan Stoker,2023-12-14,2023,12,14,942,United States,US-AZ-013,Arizona,Maricopa,Riparian Preserve at Gilbert Water Ranch,33.3614502,-111.7339478,"",,Unspecified,"","",,,,,,,S156316095,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2483,3639
612213231,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Randy Morgan,2023-12-13,2023,12,13,1014,United States,US-IN-047,Indiana,Franklin,Laurel (Hwy 52 & IN 244),39.4975343,-85.2864196,"",,Unspecified,"","",,,,,,,S156279676,"",,,,"Bird perched on utility wire flew off and later returned several times. 2nd bird occasionally sang somewhere nearby; audio with typical 3-part song phrases. Reported in area 2 days ago by Kirk Roth.",Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3888,5184
612179462,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Jody  Wells,2023-11-27,2023,11,27,738,Mexico,MX-JAL-067,Jalisco,Puerto Vallarta,Isla Cuale,20.6057925,-105.2346039,"",,Unspecified,"","",,,,,,,S155314587,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3229,3246
612171929,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Dennis Palma,2023-12-11,2023,12,11,1612,Costa Rica,CR-G,Guanacaste,,Terrapez - Cañas,10.4225385,-85.1190662,"",,Unspecified,"","",,,,,,,S156169121,"",,,,Se agregan fotos,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3024,4032
612140517,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Eric R,2014-07-24,2014,7,24,0,Greece,GR-I-45,Attica,Central Athens,"Hotel Adonis, Athens",37.9733488,23.7322829,"",,Unspecified,"","",,,,,,,S156173124,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3000,4000
612071683,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Luís Santos,2023-12-09,2023,12,9,1445,Portugal,PT-02-CV,Beja,Castro Verde,Centro urbano de Castro Verde,37.7006301,-8.0866456,"",,Unspecified,"","",,,,,,,S156021997,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,4000,6000
612062531,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Allan Burrage,2023-12-03,2023,12,3,721,Puerto Rico,PR-LJ,Lajas,,Laguna Cartagena - West End,18.0112333,-67.1090000,"",,Unspecified,"","",,,,,,,S155653942,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3888,5184
612019733,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Dori Eldridge,2023-12-08,2023,12,8,1519,United States,US-FL-037,Florida,Franklin,Blue Pig,29.6650380,-84.8652060,"",,Unspecified,"","",,,,,,,S155967298,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2760,3863
612018271,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,hv hughes,2023-12-08,2023,12,8,856,United States,US-MN-113,Minnesota,Pennington,"101–199 Fifth St W, Saint Hilaire US-MN 48.01576, -96.21519",48.0157640,-96.2151850,"",,Unspecified,"","",,,,,,,S155946922,"",,,,Same flock as in previous list,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1800,2405
611945625,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Emily Dunning,2023-12-06,2023,12,6,815,United States,US-AZ-013,Arizona,Maricopa,Viewpoint RV & Golf Resort,33.4258130,-111.6437155,"",,Unspecified,"","",,,,,,,S155856445,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1015,1280
611939725,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,T I,2023-09-29,2023,9,29,1406,Mexico,MX-VER-137,Veracruz,Puente Nacional,Chichicaxtle--Observatorio de Aves Rapaces Dr. Mario A. Ramos,19.3437027,-96.4641613,"",,Unspecified,"","",,,,,,,S151104469,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2935,3913
611921476,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Carmen Ricer,2023-12-04,2023,12,4,800,United States,US-OK-031,Oklahoma,Comanche,"2506 NE Kingsbriar Pl, Lawton US-OK 34.63291, -98.34966",34.6329050,-98.3496550,"",,Unspecified,"","",,,,,,,S155766016,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2848,4272
611906476,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Hans Norelius,2023-11-17,2023,11,17,800,Sweden,SE-O,Västra Götalands län [SE-14],,Mandelblomsgatan,58.1574270,13.5638601,"",,Unspecified,"","",,,,,,,S155791686,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2264,3396
611882118,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Clark Johnson,2023-12-04,2023,12,4,934,United States,US-FL-071,Florida,Lee,Lakes Park,26.5271649,-81.8765643,"",,Unspecified,"","",,,,,,,S155737742,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,779,1038
611879886,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Stéphane Lair,2023-11-11,2023,11,11,800,Nepal,NP-3-CHI,Bagmati,Chitawan,Chitwan National Park - General,27.4847000,84.5409279,"",,Unspecified,"","",,,,,,,S154189135,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1138,759
611854115,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Molly Graham,2023-12-03,2023,12,3,804,United States,US-CA-085,California,Santa Clara,Guadalupe Oak Grove Park (SCL Co.),37.2356416,-121.8813157,"",,Unspecified,"","",,,,,,,S155699812,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1561,2341
611807543,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Giri Tirumale,2023-12-02,2023,12,2,800,India,IN-KA-TU,Karnataka,Tumakuru,Jayamangali Blackbuck Conservation Reserve ಜಯಮಂಗಲಿ ಕೃಷ್ಣಮೃಗ ಸಂರಕ್ಷಣಾ ಪ್ರದೇಶ,13.7400104,77.3232713,"",,Unspecified,"","",,,,,,,S155630009,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,4024,6048
611800310,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Miloš Drozdek,2023-11-26,2023,11,26,1450,Czech Republic,CZ-MO,Moravskoslezský kraj,,zahrada a okolí,49.7193980,17.9053780,"","",Unspecified,"","",,,,,,,S155617664,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,Watermark,3044,4575
611792757,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Jeff Bleam,2023-12-01,2023,12,1,754,United States,US-NV-031,Nevada,Washoe,Cottonwood Park (Sparks),39.5136427,-119.7296047,"",,Unspecified,"","",,,,,,,S155602108,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3139,4710
611777548,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Alan & Patsy Kuentz,2023-12-01,2023,12,1,1041,United States,US-TX-355,Texas,Nueces,Leonabelle Turnbull Birding Ctr. (CTC 057),27.8275297,-97.0789558,"",,Unspecified,"","",,,,,,,S155539670,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1055,1406
611777291,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Kiandra Mitchell,2023-11-14,2023,11,14,627,United States,US-CA-059,California,Orange,Anaheim Coves Park (aka Burris Basin),33.8257044,-117.8698680,"",,Unspecified,"","",,,,,,,S154481685,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2619,3492
611711171,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Abbie Clarke,2023-11-24,2023,11,24,749,United States,US-FL-095,Florida,Orange,"Orlando Mountain Bike Park, Orlando US-FL 28.55839, -81.34952",28.5583940,-81.3495160,"",,Unspecified,"","",,,,,,,S155085897,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1743,2632
611705473,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Josef Trojan,2023-11-16,2023,11,16,930,Czech Republic,CZ-PR,Hlavní město Praha,,Zoo Praha,50.1165881,14.4074750,"",,Unspecified,"","",,,,,,,S155451851,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,934,1378
611698439,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Jaroslaw Huras,2023-11-27,2023,11,27,949,Poland,PL-SL,Slaskie,,"Myszków, Strugi, Slaskie, PL",50.5578563,19.3174758,"",,Unspecified,"","",,,,,,,S155300527,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2160,2860
611695925,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Dottie Herring,2023-11-28,2023,11,28,1401,United States,US-MT-063,Montana,Missoula,"1136 S Fourth Street W, Missoula US-MT 46.86625, -114.01369",46.8662490,-114.0136870,"",,Unspecified,"","",,,,,,,S155437138,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1727,1975
611677214,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Ted Keyel,2023-10-21,2023,10,21,751,Mexico,MX-VER-137,Veracruz,Puente Nacional,Chichicaxtle--Observatorio de Aves Rapaces Dr. Mario A. Ramos,19.3437027,-96.4641613,"",Flying,Unspecified,"","",,,,,,,S152785592,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,"",1216,1824
611641716,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Kevin Achtmeyer,2023-10-28,2023,10,28,1126,United States,US-TX-061,Texas,Cameron,South Padre Is.--Valley Land Fund lots (LTC 036),26.0988053,-97.1678612,"",,Unspecified,"","",,,,,,,S153256994,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3672,4896
611627524,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Ted Burkett,2023-11-26,2023,11,26,650,United Arab Emirates,AE-AZ,Abu Dhabi,,Al Maha Forest--Pivot Fields (no access),24.7229780,54.9817970,"",,Unspecified,"","",,,,,,,S155232543,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,724,1086
611610063,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Rebecca  Hart,2023-11-26,2023,11,26,656,United States,US-OR-035,Oregon,Klamath,Lake Ewauna,42.2083036,-121.7774391,"",,Unspecified,"","",,,,,,,S155265961,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1080,1440
611610062,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Rebecca  Hart,2023-11-26,2023,11,26,656,United States,US-OR-035,Oregon,Klamath,Lake Ewauna,42.2083036,-121.7774391,"",,Unspecified,"","",,,,,,,S155265961,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1080,1440
611582336,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Kathy Rhodes,2023-11-26,2023,11,26,959,United States,US-LA-109,Louisiana,Terrebonne,Bayou Country Sport Park,29.6013850,-90.7838057,"",,Unspecified,"","",,,,,,,S155254532,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1354,1974
611555569,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Bill Holland,2023-11-25,2023,11,25,1421,United States,US-CA-081,California,San Mateo,Half Moon Bay SB--Francis Beach,37.4688976,-122.4458456,"",,Unspecified,"","",,,,,,,S155208997,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3456,4608
611550570,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Martha Pallin,2023-11-25,2023,11,25,840,United States,US-CA-029,California,Kern,Tule Elk State Reserve,35.3328075,-119.3639231,"",,Unspecified,"","",,,,,,,S155202701,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3888,5184
611547905,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Kelly Kline,2023-11-23,2023,11,23,900,Canada,CA-BC-CX,British Columbia,Comox-Strathcona,Courtenay airpark,49.6800671,-124.9791918,"",,Unspecified,"","",,,,,,,S155044737,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1920,1265
611510210,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Darren Hall,2023-11-24,2023,11,24,751,United States,US-UT-035,Utah,Salt Lake,My House - Chippewa Road West Valley,40.6947326,-112.0121478,"",,Unspecified,"","",,,,,,,S155117102,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2984,4480
611510209,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Darren Hall,2023-11-24,2023,11,24,751,United States,US-UT-035,Utah,Salt Lake,My House - Chippewa Road West Valley,40.6947326,-112.0121478,"",,Unspecified,"","",,,,,,,S155117102,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1704,2560
611508371,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,David Eddington,2023-11-04,2023,11,4,1159,Spain,ES-AR-HS,Aragón,Huesca,"Autopista del Nordeste, Candasnos, Aragón, ES (41.519, 0.041)",41.5185762,0.0405037,Adult – 1,,Unspecified,"","",,,,,,,S153814716,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3456,4608
611479959,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Eric R,2023-11-14,2023,11,14,753,United States,US-FL-087,Florida,Monroe,"Lime Tree Bay Resort, Layton US-FL 24.82455, -80.81585",24.8245480,-80.8158500,"",,Unspecified,"","",,,,,,,S154432180,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2141,2373
611455683,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Salih Alper,2021-08-21,2021,8,21,700,Türkiye,TR-10,Balıkesir,,Balıkesir: Ayvalık: KOSKS 06: Altınova karakoç ağzı,39.2291670,26.7351670,"",,Unspecified,"","",,,,,,,S154134219,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,291,436
611453903,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Angeline Mano M,2023-11-23,2023,11,23,743,India,IN-TN-PU,Tamil Nadu,Pudukkottai,Panangudi Kanmai,10.2218872,78.7783108,"",,Unspecified,"","",,,,,,,S155006403,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3456,4608
611419639,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Irene Crosland,2023-11-21,2023,11,21,914,Canada,CA-AB-TE,Alberta,Camrose-Lloydminister,CA-Alberta-Tofield town walk-5208 55 Avenue - 53.373x-112.671,53.3732743,-112.6706787,"",Flying,Unspecified,"","",,,,,,,S154916079,"",,,,Eight settled on a Grove of trees. Gray with black collar at the back of the neck.,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,"",1560,2339
611419637,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Irene Crosland,2023-11-21,2023,11,21,914,Canada,CA-AB-TE,Alberta,Camrose-Lloydminister,CA-Alberta-Tofield town walk-5208 55 Avenue - 53.373x-112.671,53.3732743,-112.6706787,"",,Unspecified,"","",,,,,,,S154916079,"",,,,Eight settled on a Grove of trees. Gray with black collar at the back of the neck.,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,737,1105
611375718,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Kurt Holz,2023-11-18,2023,11,18,1000,United States,US-AZ-025,Arizona,Yavapai,"Back patio - Legend Hills - Prescott Valley, AZ. USA",34.6829090,-112.2183730,Unknown – 1,,Unspecified,"","",,,,,,,S154696575,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2626,2101
611364331,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Vince Hiebert,2023-11-20,2023,11,20,1100,Canada,CA-AB-EI,Alberta,Red Deer,"Township Road 420, Rimbey, Alberta, CA (52.581, -114.49)",52.5814477,-114.4895061,"",,Unspecified,"","",,,,,,,S154864492,"",,,,"Observed two birds flying across the road and then perching on the power line adjacent to the road. Dark primary feathers, faint rufous wash on the dorsal side, short neck, dark collar,",Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2206,2941
611362010,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Petro Hryniuk,2018-06-01,2018,6,1,1915,Ukraine,UA-65,"Khersons'ka Oblast'",,"Григорівка, населений пункт",46.2935099,33.7372289,"",,Unspecified,"","",,,,,,,S154860609,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3672,4896
611360649,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,George Koppel,2023-11-20,2023,11,20,855,United States,US-FL-021,Florida,Collier,"Six L's Farm Rd.",26.0274079,-81.6223292,"",,Unspecified,"","",,,,,,,S154858189,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3265,4354
611340150,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Catherine Hagen,2023-11-19,2023,11,19,1048,United States,US-CO-097,Colorado,Pitkin,"Yard, Aspen, Colorado, US (39.189, -106.809)",39.1893956,-106.8088702,"",,Unspecified,"","",,,,,,,S154780387,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2977,2539
611340142,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Catherine Hagen,2023-11-19,2023,11,19,1048,United States,US-CO-097,Colorado,Pitkin,"Yard, Aspen, Colorado, US (39.189, -106.809)",39.1893956,-106.8088702,"",,Unspecified,"","",,,,,,,S154780387,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3167,2281
611338485,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Tripp Davenport,2023-11-17,2023,11,17,825,United States,US-TX-409,Texas,San Patricio,Chatwork Park,27.8995804,-97.3152332,"",,Unspecified,"","",,,,,,,S154820090,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1185,1478
611334877,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Andrés  Rojas Sánchez,2018-07-02,2018,7,2,1000,Spain,ES-AN-MG,Andalucía,Málaga,Casares--Castillo,36.4434126,-5.2735544,"",,Unspecified,"","",,,,,,,S46969097,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1967,3147
611333722,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Miguel Martinez,2023-07-15,2023,7,15,1525,Spain,ES-CN,Canarias,,Los Cancajos,28.6487918,-17.7585411,"",,Unspecified,"","",,,,,,,S144607275,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2448,3264
611332622,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,John Reynolds,2023-11-13,2023,11,13,1035,United States,US-TX-427,Texas,Starr,Falcon State Park--Butterfly Garden (Starr Co.),26.5844785,-99.1493234,"",,Unspecified,"","",,,,,,,S154408962,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2004,3000
611329396,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Jeffrey  Pozner,2023-10-19,2023,10,19,1332,Greece,GR-I-45,Attica,Central Athens,Temple of Olympian Zeus,37.9693615,23.7330915,"",,Unspecified,"","",,,,,,,S152594955,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2787,3537
611289383,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Denise Turley,2023-11-18,2023,11,18,1413,United States,US-AZ-013,Arizona,Maricopa,Riparian Preserve at Gilbert Water Ranch,33.3614502,-111.7339478,"",,Unspecified,"","",,,,,,,S154731512,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3096,4641
611282952,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Stewart Mayhew,2023-11-15,2023,11,15,732,United States,US-AZ-013,Arizona,Maricopa,Riparian Preserve at Gilbert Water Ranch,33.3614502,-111.7339478,"",,Unspecified,"","",,,,,,,S154510104,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,3722,5381
611274421,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Karen Lebing,2023-11-18,2023,11,18,1044,United States,US-NC-055,North Carolina,Dare,Waves--Sea Vista Dr. Pond,35.5626662,-75.4654956,Adult – 2,,Unspecified,"","",,,,,,,S154688360,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,600,800
611208179,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,George Zimmer,2023-11-16,2023,11,16,1330,United States,US-OK-119,Oklahoma,Payne,Lake Carl Blackwell--HPELS,36.1201513,-97.2085333,"",,Unspecified,"","",,,,,,,S154584867,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,2804,4664
611189672,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Inderjeet Singh,2023-11-05,2023,11,5,659,India,IN-MP-NE,Madhya Pradesh,Neemuch,"Barukheda, Neemuch",24.4828633,74.8900600,Adult – 1,,Unspecified,"","",,,,,,,S154177602,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,4000,6000
611137424,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,John Pool,2023-11-14,2023,11,14,1130,Bahamas,BS-HI,"North Eleuthera, Harbour Island and Spanish Wells",,Upper Bogue,25.4431879,-76.6810595,"",,Unspecified,"","",,,,,,,S154465060,"",,,,,Streptopelia decaocto,eucdov,Species,2051,,4.50,2,,1776,2588
